Raw Source Row ID,Source Name,Source File / Sheet,Owner Team,Source Row / Evidence ID,Source Bug ID,Module,Screen / Route,Title,Description / Finding,Raw Severity / Priority,Raw Status,Evidence Reference,Triage Outcome,Triage Reason,Include In Master,Master Candidate ID,Duplicate Candidate
RAW-0173,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,12,ISA1-89,Rin / Loans,Needs WD Verification,Assessment year and financial year fields lack proper picker and validation,Assessment Year and Financial Year fields are plain text inputs requiring manual “YYYY-YY” entry with no picker and no format validation. *Acceptance criteria:* * Year selection is constrained to valid financial year options. * Format is enforced or validated as “YYYY-YY”. * Current financial year can be used as default.,Medium,To Do,Jira issue ISA1-89; parent ISA1-63,Valid bug,Jira bug row retained.,Yes,BUG-LOAN-010,BUG-LOAN-010
RAW-0174,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,13,ISA1-88,Vyaya / Expenses,Needs WD Verification,Last used date accepts future dates and next renewal date accepts past dates,"For subscriptions, “Last Used Date” accepts future dates, and “Next Renewal Date” accepts past dates. *Acceptance criteria:* * Last Used Date cannot be set in the future. * Next Renewal Date cannot be set in the past. * Subscription tracking and renewal reminders are accurate. * (Optional) Alert logic can highlight dormant subscriptions (last used > 90 days) and upcoming renewals (within 7 days).",Medium,To Do,Jira issue ISA1-88; parent ISA1-62,Valid bug,Jira bug row retained.,Yes,BUG-EXPENSE-016,BUG-EXPENSE-016
RAW-0175,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,14,ISA1-87,Vyaya / Expenses,/quarterly/annual,Recurring expense frequency not saving to database,"When an expense is marked as recurring with a frequency (monthly/quarterly/annual), the frequency value is not saved to the database. *Acceptance criteria:* * Frequency values for recurring expenses are correctly stored. * System can use frequency data to track or project future expenses.",Medium,To Do,Jira issue ISA1-87; parent ISA1-62,Valid bug,Jira bug row retained.,Yes,BUG-EXPENSE-017,BUG-EXPENSE-017
RAW-0176,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,15,ISA1-86,Vyaya / Expenses,Needs WD Verification,Expense date accepts future dates without validation,"When adding an expense, the date field accepts future dates. *Acceptance criteria:* * Expenses can only be recorded for past or present dates. * Future dates are blocked with a clear validation message. * Expense analytics are not distorted by future entries.",Medium,To Do,Jira issue ISA1-86; parent ISA1-62,Valid bug,Jira bug row retained.,Yes,BUG-EXPENSE-018,BUG-EXPENSE-018
RAW-0177,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,16,ISA1-85,Pravah / Banking,/edit,End date field missing in add/edit loan form,"When adding or editing a loan, there is no field for loan end date, but the view page shows an “End Date” field with “N/A”. *Acceptance criteria:* * Users can set or update the loan end date during creation or edit. * End date is stored and displayed correctly in the view page.",Medium,To Do,Jira issue ISA1-85; parent ISA1-61,Valid bug,Jira bug row retained.,Yes,BUG-BANK-008,BUG-BANK-008
RAW-0178,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,17,ISA1-84,Authentication,Needs WD Verification,Uploaded loan document cannot be viewed – Google Drive file not found,"When a user uploads a loan document and tries to view it, Google Drive returns “file does not exist”. *Acceptance criteria:* * Files are stored with valid IDs and correct URLs. * Users can view or download uploaded loan documents.",Medium,To Do,Jira issue ISA1-84; parent ISA1-61,Valid bug,Jira bug row retained.,Yes,BUG-AUTH-022,BUG-AUTH-022
RAW-0179,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,18,ISA1-83,Pravah / Banking,Needs WD Verification,Document upload field missing in add loan form,"When adding a new loan, there is no option to upload documents, although the edit page supports document upload. *Acceptance criteria:* * Users can upload loan documents at creation time. * Documents are linked to the loan record and visible later.",Medium,To Do,Jira issue ISA1-83; parent ISA1-61,Valid bug,Jira bug row retained.,Yes,BUG-BANK-009,BUG-BANK-009
RAW-0180,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,19,ISA1-82,Pravah / Banking,Needs WD Verification,Start date accepts future dates without validation,"When adding a new loan, the start date field accepts future dates. *Acceptance criteria:* * The system blocks future start dates and shows a clear message. * EMIs and analytics are not based on invalid future start dates.",Medium,To Do,Jira issue ISA1-82; parent ISA1-61,Valid bug,Jira bug row retained.,Yes,BUG-BANK-010,BUG-BANK-010
RAW-0181,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,20,ISA1-81,Pravah / Banking,Needs WD Verification,Multiple bank accounts can be marked as primary,"When the user adds multiple bank accounts and marks each as primary, the system accepts more than one primary account. *Acceptance criteria:* * Only one bank account is allowed to be primary at any time. * Users see an error message when trying to mark a second primary account. * Data remains consistent regarding which account is primary.",Medium,To Do,Jira issue ISA1-81; parent ISA1-61,Valid bug,Jira bug row retained.,Yes,BUG-BANK-001,BUG-BANK-001
RAW-0182,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,21,ISA1-80,Authentication,/download,Uploaded insurance document cannot be viewed – Google Drive file not found,"When a user uploads an insurance document and tries to view it, Google Drive returns “file does not exist”. The reference is saved but the file is not accessible. *Acceptance criteria:* * File is actually stored in Google Drive and the ID is valid. * View/download URLs work for uploaded insurance documents. * Different file types and sizes are tested successfully.",Medium,To Do,Jira issue ISA1-80; parent ISA1-60,Valid bug,Jira bug row retained.,Yes,BUG-AUTH-022,BUG-AUTH-022
RAW-0183,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,22,ISA1-79,Kunji / Credentials,/view,Document upload field missing in add insurance form,"When adding a new insurance policy, there is no option to upload a policy document, though the upload option appears on the edit/view page. *Acceptance criteria:* * Users can upload policy documents at the time of policy creation. * Uploaded documents are properly linked to the policy record.",Medium,To Do,Jira issue ISA1-79; parent ISA1-60,Valid bug,Jira bug row retained.,Yes,BUG-CREDENTIAL-008,BUG-CREDENTIAL-008
RAW-0184,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,23,ISA1-78,Kunji / Credentials,Needs WD Verification,Next due date field accepts past dates without validation,"When adding a new insurance policy, the “Next Due Date” field accepts past dates. *Acceptance criteria:* * The next due date must be today or a future date. * The system blocks saving when a past date is selected and shows a clear error.",Medium,To Do,Jira issue ISA1-78; parent ISA1-60,Valid bug,Jira bug row retained.,Yes,BUG-CREDENTIAL-009,BUG-CREDENTIAL-009
RAW-0185,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,24,ISA1-77,Kunji / Credentials,Needs WD Verification,Number input fields show default “0” and rupee symbol missing,"In the add insurance policy form, the Sum Assured and Premium Amount fields show a default “0” that cannot be cleared, and typing appends to this zero (e.g., 8000 becomes “08000”). The Indian Rupee symbol is also missing. *Acceptance criteria:* * Sum Assured and Premium fields can be cleared and do not force a leading zero. * The ₹ symbol is displayed in these fields. * Input behaves correctly without prefixing user input with “0”.",Medium,To Do,Jira issue ISA1-77; parent ISA1-60,Valid bug,Jira bug row retained.,Yes,BUG-CREDENTIAL-010,BUG-CREDENTIAL-010
RAW-0186,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,25,ISA1-76,Kunji / Credentials,Needs WD Verification,Registration date accepts future dates without validation,"When adding a new portal, the registration date field accepts future dates without any error. *Acceptance criteria:* * The system displays an error when a future registration date is selected. * Validation prevents saving a portal with a future registration date.",Medium,To Do,Jira issue ISA1-76; parent ISA1-60,Valid bug,Jira bug row retained.,Yes,BUG-CREDENTIAL-011,BUG-CREDENTIAL-011
RAW-0187,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,26,ISA1-75,Kunji / Credentials,Needs WD Verification,Reveal Password button does nothing when clicked,"When viewing a portal with a stored encrypted password, the “Reveal Password” button does nothing when clicked. *Acceptance criteria:* * User is prompted for the master passphrase when clicking “Reveal Password”. * On correct passphrase, the decrypted password is displayed. * Users can view their stored passwords as intended.",Medium,To Do,Jira issue ISA1-75; parent ISA1-60,Valid bug,Jira bug row retained.,Yes,BUG-CREDENTIAL-012,BUG-CREDENTIAL-012
RAW-0188,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,27,ISA1-74,Sthapana / Foundation,Needs WD Verification,Education loan toggle missing in edit qualification page,"The education loan toggle is available on the “Add” education qualification page, but is missing on the “Edit” page, so users cannot modify loan status after creation. *Acceptance criteria:* * Users can see and modify the loan status for existing education qualifications. * Updated loan status is saved and reflected correctly.",Medium,To Do,Jira issue ISA1-74; parent ISA1-59,Valid bug,Jira bug row retained.,Yes,BUG-PROFILE-025,BUG-PROFILE-025
RAW-0189,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,28,ISA1-73,Authentication,Needs WD Verification,Document does not move to new family member folder when ownership changes,"When editing an educational qualification and changing the “Certificate Belongs To” field to another family member, the database updates correctly but the document in Google Drive stays in the old family member’s folder. *Acceptance criteria:* * Documents are stored under the correct family member folder. * vaultFileId or similar references are updated if required. * Behavior is consistent with document move functionality in the Nidhi Vault module.",Medium,To Do,Jira issue ISA1-73; parent ISA1-59,Valid bug,Jira bug row retained.,Yes,BUG-AUTH-023,BUG-AUTH-023
RAW-0190,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,29,ISA1-72,Sthapana / Foundation,Needs WD Verification,Education loan toggle status not saving to database,"When the user enables the Education Loan toggle and adds education details, the loan status shows correctly after saving, but disappears after a page refresh because the status is not saved to the database. *Acceptance criteria:* * Database schema and APIs correctly store and return the education loan status. * The frontend loads and displays the saved status after page refresh.",Medium,To Do,Jira issue ISA1-72; parent ISA1-59,Valid bug,Jira bug row retained.,Yes,BUG-PROFILE-026,BUG-PROFILE-026
RAW-0191,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,30,ISA1-71,Authentication,/edit,Google Drive link redirects to Pehchaan module,"When a user links Google Drive to upload documents on the Education add/edit page, after successful linking the user is redirected to the Pehchaan module instead of returning to the Education page. *Acceptance criteria:* * The redirect preserves the user’s current context and form state. * Users do not lose progress on the Education form or have to navigate back manually.",Medium,To Do,Jira issue ISA1-71; parent ISA1-59,Valid bug,Jira bug row retained.,Yes,BUG-AUTH-008,BUG-AUTH-008
RAW-0192,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,31,ISA1-70,Sthapana / Foundation,Needs WD Verification,Multiple buttons displayed on education page,"On the education page, both “Add another qualification” and “Save & Continue to Dashboard” buttons are displayed together. *Acceptance criteria:* * Initially, only the “Add Qualification” button is shown. * After a qualification is added, the save button appears. * UI confusion and inconsistent user flow are resolved.",Medium,To Do,Jira issue ISA1-70; parent ISA1-59,Valid bug,Jira bug row retained.,Yes,BUG-PROFILE-027,BUG-PROFILE-027
RAW-0193,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,32,ISA1-69,Sthapana / Foundation,Needs WD Verification,Foundation card UI inconsistency,"The “Your Foundation (Sthapana)” card on the dashboard has inconsistent UI – the layout, spacing, or alignment of elements is not proper compared to other module cards. *Acceptance criteria:* * Padding, margins, and alignment are consistent with other module cards. * Visual consistency is restored and does not negatively affect the overall user experience or professional appearance.",Medium,To Do,Jira issue ISA1-69; parent ISA1-58,Valid bug,Jira bug row retained.,Yes,BUG-PROFILE-028,BUG-PROFILE-028
RAW-0194,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,33,ISA1-68,Sthapana / Foundation,Needs WD Verification,Duplicate email addresses accepted for family members,"When adding a family member, the system accepts email addresses that are already registered as a user in the database. *Acceptance criteria:* * The system prevents duplicate emails or shows a warning that the email is already associated with another user. * An appropriate error message is displayed when a duplicate is found. * Multiple family members cannot share the same email, avoiding confusion and data integrity issues.",Medium,To Do,Jira issue ISA1-68; parent ISA1-58,Valid bug,Jira bug row retained.,Yes,BUG-PROFILE-029,BUG-PROFILE-029
RAW-0195,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,34,ISA1-67,Sthapana / Foundation,Needs WD Verification,Email field only accepts @gmail.com addresses,"When adding a family member, the email field only accepts email addresses with the @gmail.com domain. *Acceptance criteria:* * The email field accepts all valid domains (e.g., @yahoo.com, @outlook.com, @labdox.in, etc.). * Users with non‑Gmail addresses can successfully add family members.",Medium,To Do,Jira issue ISA1-67; parent ISA1-58,Valid bug,Jira bug row retained.,Yes,BUG-PROFILE-001,BUG-PROFILE-001
RAW-0196,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,35,ISA1-66,Sthapana / Foundation,Needs WD Verification,Duplicate buttons displayed after adding family member,"After adding a family member, both “Forge new link” and “Save and continue” buttons are displayed together. *Acceptance criteria:* * Only the “Forge new link” button is shown after adding a family member. * UI inconsistency and user confusion are resolved.",Medium,To Do,Jira issue ISA1-66; parent ISA1-58,Valid bug,Jira bug row retained.,Yes,BUG-PROFILE-030,BUG-PROFILE-030
RAW-0197,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,36,ISA1-65,Sthapana / Foundation,Needs WD Verification,Duplicate save buttons in add family member form,"When adding a family member, both “Link to profile” and “Save and continue” buttons are displayed. *Acceptance criteria:* * Only one button, “Link to profile”, is shown on the add family member form. * The “Save and continue” button is removed to avoid UI inconsistency and user confusion.",Medium,To Do,Jira issue ISA1-65; parent ISA1-58,Valid bug,Jira bug row retained.,Yes,BUG-PROFILE-031,BUG-PROFILE-031
RAW-0198,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,37,ISA1-64,Bhoomi / Property,Needs WD Verification,"Mitra, Bhoomi & Uttaradhikar Form Validations","This epic aggregates validation and visual consistency fixes for estate, property, and succession modules. It addresses future date issues for will reviews, inconsistent card layout in Bhoomi, and strict numeric validation for executor and emergency contact phone numbers.",Medium,To Do,Jira issue ISA1-64; parent,Excluded - Jira non-bug work item,Jira Issue Type is Epic; retained in raw only.,No,,
RAW-0199,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,38,ISA1-63,Authentication,/view,Kar (Taxation) Formatting & Validation,"This epic organizes critical validation and input format issues across the Kar (Taxation) modules, including ITR, GST, and DIN. It covers adding proper year pickers, fixing Google Drive upload/view issues, smoothing aggressive validation behavior, and ensuring forms show clear field-level errors instead of silently disabling save actions.",Medium,To Do,Jira issue ISA1-63; parent,Excluded - Jira non-bug work item,Jira Issue Type is Epic; retained in raw only.,No,,
RAW-0200,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,39,ISA1-62,Vyaya / Expenses,Needs WD Verification,Vyaya (Expenses) & Subscriptions Accuracy,"This epic ensures that the Vyaya module reliably captures and validates expense-related data. It covers saving recurring frequencies correctly, enforcing valid expense dates, and validating subscription last-used and next renewal dates to avoid inverted or future‑incorrect timestamps.",Medium,To Do,Jira issue ISA1-62; parent,Excluded - Jira non-bug work item,Jira Issue Type is Epic; retained in raw only.,No,,
RAW-0201,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,40,ISA1-61,Authentication,Needs WD Verification,Pravah (Bank) & Rin (Loans) Updates,"This epic covers logic and synchronization fixes within the Bank (Pravah) and Loan (Rin) modules. Fixes address data consistency (such as preventing multiple primary bank accounts), validating start dates for accurate EMI calculations, adding missing end date and document upload fields, and resolving Google Drive access errors for loan documents.",Medium,To Do,Jira issue ISA1-61; parent,Excluded - Jira non-bug work item,Jira Issue Type is Epic; retained in raw only.,No,,
RAW-0202,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,41,ISA1-60,Authentication,Needs WD Verification,Kunji (Passwords) & Raksha (Insurance) Stability,"This epic targets critical functionality within the Kunji and Raksha modules. Fixes include restoring the ability to decrypt and reveal stored passwords, adding proper date validation for registration and due dates, fixing default numeric field behavior, and resolving Google Drive file access issues for uploaded insurance documents. It also includes adding missing document upload fields for new insurance policies.",Medium,To Do,Jira issue ISA1-60; parent,Excluded - Jira non-bug work item,Jira Issue Type is Epic; retained in raw only.,No,,
RAW-0203,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,42,ISA1-59,Authentication,Needs WD Verification,Education & Qualifications Management,"This epic focuses on resolving issues within the Education module forms and integrations. Tasks include fixing UI states, ensuring education loan data persists accurately to the database, maintaining proper Google Drive redirects during uploads, and logically moving Google Drive documents when certificate ownership is reassigned. These fixes ensure user progress is saved reliably and documents are properly organized.",Medium,To Do,Jira issue ISA1-59; parent,Excluded - Jira non-bug work item,Jira Issue Type is Epic; retained in raw only.,No,,
RAW-0204,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,43,ISA1-58,Sthapana / Foundation,Needs WD Verification,Sthapana (Foundation) Module Enhancements,"This epic groups UI consistency and data validation issues within the Sthapana (Foundation) module. It addresses confusing duplicate button displays, CSS layout formatting, and vital email validation rules for adding family members. Fixing these bugs ensures data integrity (preventing duplicate user emails) and provides a clean, consistent user interface.",Medium,To Do,Jira issue ISA1-58; parent,Excluded - Jira non-bug work item,Jira Issue Type is Epic; retained in raw only.,No,,
RAW-0205,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,44,ISA1-57,Authentication,Needs WD Verification,Mobile OTP verification using static code 1234 instead of sending actual OTP,"During mobile number verification, the system uses static OTP “1234” for testing instead of sending an actual OTP to the user’s mobile number. *Acceptance criteria:* * Mobile verification is fully functional in production so users can verify their mobile numbers. * The system is integrated with a real SMS service in production. * The static OTP fallback is removed in production mode.",Medium,To Do,Jira issue ISA1-57; parent ISA1-52,Valid bug,Jira bug row retained.,Yes,BUG-AUTH-024,BUG-AUTH-024
RAW-0206,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,45,ISA1-56,Authentication,Needs WD Verification,Invalid error message when user enters future date of birth,"When a user enters a future date of birth during onboarding, the system does not display a proper error message. *Acceptance criteria:* * The app shows a clear message that the date of birth cannot be in the future. * Validation is clearly communicated so users are not confused.",Medium,To Do,Jira issue ISA1-56; parent ISA1-52,Valid bug,Jira bug row retained.,Yes,BUG-AUTH-025,BUG-AUTH-025
RAW-0207,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,46,ISA1-55,Authentication,Needs WD Verification,Hide button spacing issue,"The hide button on the onboarding page has incorrect spacing or alignment, making it look out of place or improperly positioned. *Acceptance criteria:* * The hide button’s visual appearance is consistent with the overall design. * CSS spacing is adjusted so the button aligns properly with surrounding elements.",Medium,To Do,Jira issue ISA1-55; parent ISA1-52,Valid bug,Jira bug row retained.,Yes,BUG-AUTH-003,BUG-AUTH-003
RAW-0208,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,47,ISA1-54,Authentication,Needs WD Verification,Password reset link shows error and redirects without resetting password,"Requesting a password reset link results in an “Invalid token” error when clicked, automatically logging the user in and redirecting them without resetting the password. *Acceptance criteria:* * Token is properly verified before allowing any password change. * Automatic login during the reset flow is removed. * After successful reset, user is redirected to the login page.",Medium,To Do,Jira issue ISA1-54; parent ISA1-52,Valid bug,Jira bug row retained.,Yes,BUG-AUTH-026,BUG-AUTH-026
RAW-0209,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,48,ISA1-53,Authentication,Needs WD Verification,"Google login only allows test users, not all Google accounts","Google login is currently restricted to test users only, causing login failures for any Google account not added as a test user. *Acceptance criteria:* * The application is verified in Google Cloud Auth console. * Once verified, the test‑user restriction is removed automatically. * Regular users can log in with any valid Google account, not just developers and test users.",Medium,To Do,Jira issue ISA1-53; parent ISA1-52,Valid bug,Jira bug row retained.,Yes,BUG-AUTH-027,BUG-AUTH-027
RAW-0210,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,49,ISA1-52,Authentication,Needs WD Verification,Authentication & Onboarding,"This epic covers the core authentication and initial user onboarding flows of the Svarajya application. It addresses critical access blockers, including restrictive Google logins and broken password resets, as well as onboarding validation issues like incorrect dates of birth and static OTPs. Resolving these bugs is essential to ensure that all regular users can securely create accounts, log in, and verify their identities in a production environment.",Medium,To Do,Jira issue ISA1-52; parent,Excluded - Jira non-bug work item,Jira Issue Type is Epic; retained in raw only.,No,,
RAW-0211,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,50,ISA1-51,General UX,Needs WD Verification,Accidental Ledger Deletion Data Loss,"* {noformat}ACTUAL BEHAVIOR: Clicking ""Delete"" runs a hard SQL 'DELETE' statement. The record is permanently purged, leaving no audit history and making accidental clicks unrecoverable. IMPACT: Irreversible data loss on accidental clicks. {noformat} * *Acceptance Criteria:* {noformat}- Add a 'deleted_at' timestamp column to the database tables (defaulting to NULL). - Update UI actions to run an update setting 'deleted_at = NOW()' instead of physical removal. - Adjust default data queries to filter out records where 'deleted_at' is not null. - Provide an ""Undo"" option for 5 seconds after a user marks a record for deletion. {noformat}",Medium,To Do,Jira issue ISA1-51; parent ISA1-1,Valid bug,Jira bug row retained.,Yes,BUG-UX-001,BUG-UX-001
RAW-0212,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,51,ISA1-50,Sthapana / Foundation,/fetching,Stale Data on Multi-User Household Screens,* {noformat}AS A: Family member sharing a household budget ledger I WANT: My screen to update instantly when another member records a transaction SO THAT: We are always looking at the exact same up-to-date balances. {noformat} * *Acceptance Criteria:* {noformat}- Replace static polling/fetching with Supabase Realtime subscriptions ('supabase.channel()'). - Listen for 'postgres_changes' on the transactions table matching the active 'household_id'. - Automatically update page states without requiring manual page reloads. {noformat},Medium,To Do,Jira issue ISA1-50; parent ISA1-16,Valid bug,Jira bug row retained.,Yes,BUG-PROFILE-032,BUG-PROFILE-032
RAW-0213,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,52,ISA1-49,Performance / Stress,Needs WD Verification,Offline Transactions Dropped Silently,"* {noformat}ACTUAL BEHAVIOR: When users enter a transaction without internet connectivity, the application discards it silently without saving a local queue or warning the user. IMPACT: Data loss when tracking transactions while on the move (e.g., in subways or basements). {noformat} * *Acceptance Criteria:* {noformat}- Detect offline state using 'navigator.onLine'. - Queue transaction payloads in local browser storage (IndexedDB or cached queue) if offline. - Automatically sync queued items to Supabase when a connection is restored. {noformat}",Medium,To Do,Jira issue ISA1-49; parent ISA1-1,Valid bug,Jira bug row retained.,Yes,BUG-PERF-001,BUG-PERF-001
RAW-0214,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,53,ISA1-48,Kar / Tax,Needs WD Verification,Missing Optimistic UI Rollback Handler,"* {noformat}ACTUAL BEHAVIOR: To make the app feel fast, new entries are shown on screen immediately. If the backend write subsequently fails, the UI does not remove the item, leaving unsaved data on the screen. IMPACT: Data mismatch. Reloading the page makes the visual transaction disappear since it was never actually written. {noformat} * *Acceptance Criteria:* {noformat}- Cache the previous state before applying optimistic additions. - On API write rejection, trigger a catch block that reverts the visual state to the cached version and shows a retry notification. {noformat}",Medium,To Do,Jira issue ISA1-48; parent ISA1-1,Valid bug,Jira bug row retained.,Yes,BUG-TAX-012,BUG-TAX-012
RAW-0215,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,54,ISA1-47,Pravah / Banking,Needs WD Verification,Client-Side Calculations and DevTools Tampering,"* {noformat}ACTUAL BEHAVIOR: The application calculates account balances, metrics, and risk scores in the browser and then writes those values directly back to Supabase. This allows users to open browser DevTools, edit local variables, and save falsified numbers to the database. IMPACT: Severe security vulnerability; easy data manipulation. {noformat} * *Acceptance Criteria:* {noformat}- Stop allowing the client to write calculated metrics directly to the DB. - Calculate net balances and health scores dynamically via Postgres database views or Supabase Edge Functions / RPCs. {noformat}",Medium,To Do,Jira issue ISA1-47; parent ISA1-16,Valid bug,Jira bug row retained.,Yes,BUG-BANK-011,BUG-BANK-011
RAW-0216,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,55,ISA1-46,Authentication,Needs WD Verification,iOS Safari Session Inactivity Purge,"* {noformat}ACTUAL BEHAVIOR: iOS Safari clears localStorage after 7 days of user inactivity. Because Svarajya stores Supabase auth session tokens in localStorage, users are silently logged out with no explanation if they don't open the app for a week. IMPACT: Poor retention, frustrating logout user experience. {noformat} * *Acceptance Criteria:* {noformat}- Configure the Supabase Client to run with custom long-lived cookie storage or a secure storage provider that Safari's aggressive local storage cleanup policy does not affect. {noformat}",Medium,To Do,Jira issue ISA1-46; parent ISA1-1,Valid bug,Jira bug row retained.,Yes,BUG-AUTH-028,BUG-AUTH-028
RAW-0217,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,56,ISA1-45,Authentication,Needs WD Verification,Mobile Double-Trigger on Tap,"* {noformat}ACTUAL BEHAVIOR: On mobile touch screens, tapping a submit action triggers both the 'touchend' and 'click' events in rapid succession. Since the form submission logic listens to both, it triggers two identical writes back-to-back. IMPACT: Creates duplicate transaction rows on mobile devices even with a fast connection. {noformat} * *Acceptance Criteria:* {noformat}- Add 'e.preventDefault()' to the 'touchend' event handlers on all interactive buttons to stop click-event cascading on touch devices. {noformat} h3. Ticket 9: iOS Safari Session Inactivity Purge",Medium,To Do,Jira issue ISA1-45; parent ISA1-35,Valid bug,Jira bug row retained.,Yes,BUG-AUTH-029,BUG-AUTH-029
RAW-0218,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,57,ISA1-44,Pravah / Banking,Needs WD Verification,Aggregate Calculations Treated as Strings,"* {noformat}ACTUAL BEHAVIOR: Supabase aggregate responses (like SUM) return numbers formatted as strings. When the client-side code executes operations like 'total + 500', it performs string concatenation (e.g., yielding ""$45000500$"" instead of $45500$). IMPACT: Highly corrupted accounting reports and user balance calculations. {noformat} * *Acceptance Criteria:* {noformat}- Wrap all incoming aggregate values from Supabase queries in explicit Javascript 'Number()' casts before performing arithmetic. {noformat}",Medium,To Do,Jira issue ISA1-44; parent ISA1-41,Valid bug,Jira bug row retained.,Yes,BUG-BANK-012,BUG-BANK-012
RAW-0219,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,58,ISA1-43,Rin / Loans,Needs WD Verification,Floating Point Precision Storing Trash Values,,Medium,To Do,Jira issue ISA1-43; parent ISA1-41,Valid bug,Jira bug row retained.,Yes,BUG-LOAN-011,BUG-LOAN-011
RAW-0220,Jira export Jira.csv,audit-input/06-additional-qa-ux-stress-evidence/Jira.csv,Jira/PM,59,ISA1-41,Numeric & Calculation Precision Numeric & Calculation Precision,Needs WD Verification,Numeric & Calculation Precision,,Medium,To Do,Jira issue ISA1-41; parent,Excluded - Jira non-bug work item,Jira Issue Type is Epic; retained in raw only.,No,,
