Row ID,File Path,Component or Function Name,Module Name,Parent Module,Route Path,Route Type,Is Dynamic Route,HTTP Methods,File Type,Import Count,Export Count,Consuming Pages/Components,Store Links,Service Links,API Route Links,Prisma Schema Links,Supabase Table Links,CRUD Operation,Duplicate Implementation,Canonical Status,Confidence Level,Verification Status,Reviewer Name,Review Date,Evidence Reference,Risk Assessment,Action Required,Acceptance Vocabulary,Notes
MOD-MAP-0221,src/app/api/insurance/route.ts,"GET, POST",RAKSHA,RAKSHA,src/app/api/insurance/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/insurance/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0222,src/app/api/kar/din/route.ts,"GET, POST",KAR,KAR,src/app/api/kar/din/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/kar/din/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0223,src/app/api/kar/gst/route.ts,"GET, POST",KAR,KAR,src/app/api/kar/gst/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/kar/gst/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0224,src/app/api/kar/insights/route.ts,GET,KAR,KAR,src/app/api/kar/insights/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/kar/insights/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0225,src/app/api/kar/summary/route.ts,GET,KAR,KAR,src/app/api/kar/summary/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/kar/summary/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0226,src/app/api/kar/tax/route.ts,"GET, POST",KAR,KAR,src/app/api/kar/tax/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/kar/tax/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0227,src/app/api/loans/[id]/route.ts,"GET, PUT, DELETE",RIN,RIN,src/app/api/loans/[id]/route.ts,API Route,Yes,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/loans/[id]/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0228,src/app/api/loans/route.ts,"GET, POST",RIN,RIN,src/app/api/loans/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/loans/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0229,src/app/api/nominee/[id]/route.ts,DELETE,MITRA,MITRA,src/app/api/nominee/[id]/route.ts,API Route,Yes,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/nominee/[id]/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0230,src/app/api/nominee/assets/route.ts,GET,MITRA,MITRA,src/app/api/nominee/assets/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/nominee/assets/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0231,src/app/api/nominee/route.ts,"GET, POST",MITRA,MITRA,src/app/api/nominee/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/nominee/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0232,src/app/api/notifications/[id]/route.ts,"PUT, DELETE",SHARED,SHARED,src/app/api/notifications/[id]/route.ts,API Route,Yes,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/app/api/notifications/[id]/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0233,src/app/api/notifications/read-all/route.ts,PUT,SHARED,SHARED,src/app/api/notifications/read-all/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/app/api/notifications/read-all/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0234,src/app/api/notifications/route.ts,"GET, POST",SHARED,SHARED,src/app/api/notifications/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/app/api/notifications/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0235,src/app/api/profile/route.ts,"GET, POST",SHARED,SHARED,src/app/api/profile/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/app/api/profile/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0236,src/app/api/reminders/route.ts,"GET, POST",DOOT,DOOT,src/app/api/reminders/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/reminders/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0237,src/app/api/subscriptions/[id]/route.ts,"PUT, DELETE",LEAKAGE,LEAKAGE,src/app/api/subscriptions/[id]/route.ts,API Route,Yes,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/subscriptions/[id]/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0238,src/app/api/subscriptions/route.ts,"GET, POST",LEAKAGE,LEAKAGE,src/app/api/subscriptions/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/subscriptions/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0239,src/app/api/succession/assets/route.ts,GET,MITRA,MITRA,src/app/api/succession/assets/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/succession/assets/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0240,src/app/api/succession/emergency/route.ts,"GET, POST",MITRA,MITRA,src/app/api/succession/emergency/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/succession/emergency/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0241,src/app/api/succession/nominees/[id]/route.ts,"PUT, DELETE",MITRA,MITRA,src/app/api/succession/nominees/[id]/route.ts,API Route,Yes,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/succession/nominees/[id]/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0242,src/app/api/succession/nominees/route.ts,"GET, POST",MITRA,MITRA,src/app/api/succession/nominees/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/succession/nominees/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0243,src/app/api/succession/will/route.ts,"GET, POST",MITRA,MITRA,src/app/api/succession/will/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/succession/will/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0244,src/app/api/tax/records/[id]/route.ts,"GET, PUT, DELETE",KAR,KAR,src/app/api/tax/records/[id]/route.ts,API Route,Yes,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/tax/records/[id]/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0245,src/app/api/tax/records/route.ts,"GET, POST",KAR,KAR,src/app/api/tax/records/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/tax/records/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0246,src/app/api/user/route.ts,DELETE,SHARED,SHARED,src/app/api/user/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/app/api/user/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0247,src/app/api/will/route.ts,"GET, POST",MITRA,MITRA,src/app/api/will/route.ts,API Route,No,"GET, POST",TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read/Write,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/api/will/route.ts,Medium,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0248,src/app/auth/google/success/page.tsx,Page,AUTH,AUTH,src/app/auth/google/success/page.tsx,Page,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/app/auth/google/success/page.tsx,Low,Verify live navigation,Valid,Static source mapping verified against repository structure.
MOD-MAP-0249,src/app/favicon.ico,N/A,SHARED,SHARED,src/app/favicon.ico,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/app/favicon.ico,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0250,src/app/globals.css,N/A,SHARED,SHARED,src/app/globals.css,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/app/globals.css,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0251,src/app/landing.css,N/A,SHARED,SHARED,src/app/landing.css,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/app/landing.css,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0252,src/app/layout.tsx,"RootLayout, metadata, viewport",SHARED,SHARED,src/app/layout.tsx,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/app/layout.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0253,src/app/not-found.tsx,NotFound,SHARED,SHARED,src/app/not-found.tsx,Service/Utility,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/app/not-found.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0254,src/components/auth/OAuthFragmentHandler.tsx,OAuthFragmentHandler,AUTH,AUTH,src/components/auth/OAuthFragmentHandler.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/auth/OAuthFragmentHandler.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0255,src/components/cards/DependencyBadge.tsx,DependencyBadge,SHARED,SHARED,src/components/cards/DependencyBadge.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/cards/DependencyBadge.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0256,src/components/cards/DocCard.tsx,DocCard,SHARED,SHARED,src/components/cards/DocCard.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/cards/DocCard.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0257,src/components/cards/IncomeCard.tsx,IncomeCard,SHARED,SHARED,src/components/cards/IncomeCard.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/cards/IncomeCard.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0258,src/components/cards/IncomeTypeChips.tsx,IncomeTypeChips,SHARED,SHARED,src/components/cards/IncomeTypeChips.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/cards/IncomeTypeChips.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0259,src/components/cards/KeyStabilityMeter.tsx,KeyStabilityMeter,SHARED,SHARED,src/components/cards/KeyStabilityMeter.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/cards/KeyStabilityMeter.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0260,src/components/cards/MasterPassphraseModal.tsx,MasterPassphraseModal,SHARED,SHARED,src/components/cards/MasterPassphraseModal.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/cards/MasterPassphraseModal.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0261,src/components/cards/PortalCard.tsx,PortalCard,SHARED,SHARED,src/components/cards/PortalCard.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/cards/PortalCard.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0262,src/components/cards/SealStrengthRing.tsx,SealStrengthRing,SHARED,SHARED,src/components/cards/SealStrengthRing.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/cards/SealStrengthRing.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0263,src/components/cards/TreasuryMaturityBar.tsx,TreasuryMaturityBar,SHARED,SHARED,src/components/cards/TreasuryMaturityBar.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/cards/TreasuryMaturityBar.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0264,src/components/cards/TreasurySummaryCard.tsx,TreasurySummaryCard,SHARED,SHARED,src/components/cards/TreasurySummaryCard.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/cards/TreasurySummaryCard.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0265,src/components/credentials/KeyStabilityMeter.tsx,KeyStabilityMeter,DWAAR,DWAAR,src/components/credentials/KeyStabilityMeter.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/credentials/KeyStabilityMeter.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0266,src/components/credentials/MasterPassphraseModal.tsx,MasterPassphraseModal,DWAAR,DWAAR,src/components/credentials/MasterPassphraseModal.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/credentials/MasterPassphraseModal.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0267,src/components/credentials/PortalCard.tsx,PortalCard,DWAAR,DWAAR,src/components/credentials/PortalCard.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/credentials/PortalCard.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0268,src/components/games/ChaturangaBoard.tsx,ChaturangaBoard,SHARED,SHARED,src/components/games/ChaturangaBoard.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/games/ChaturangaBoard.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0269,src/components/games/FamilyTreeForge.tsx,"FamilyMember, FamilyTreeGame",SHARED,SHARED,src/components/games/FamilyTreeForge.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/games/FamilyTreeForge.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0270,src/components/games/MandalaLinkBoard.tsx,"IdentityData, MandalaIdentityGame",SHARED,SHARED,src/components/games/MandalaLinkBoard.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/games/MandalaLinkBoard.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0271,src/components/games/MicroLearningWrapper.tsx,MicroLearningWrapper,SHARED,SHARED,src/components/games/MicroLearningWrapper.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/games/MicroLearningWrapper.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0272,src/components/games/NumberInputGame.tsx,NumberInputGame,SHARED,SHARED,src/components/games/NumberInputGame.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/games/NumberInputGame.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0273,src/components/games/ScrollIndexing.tsx,"EducationTile, ScrollAssemblyGame",SHARED,SHARED,src/components/games/ScrollIndexing.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/games/ScrollIndexing.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0274,src/components/games/SelectGridGame.tsx,SelectGridGame,SHARED,SHARED,src/components/games/SelectGridGame.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong Evidence,Strong Evidence,Unassigned (Pending WD),N/A,File: src/components/games/SelectGridGame.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0275,src/components/identity/DocCard.tsx,DocCard,PEHCHAAN,PEHCHAAN,src/components/identity/DocCard.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/identity/DocCard.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0276,src/components/identity/SealStrengthRing.tsx,SealStrengthRing,PEHCHAAN,PEHCHAAN,src/components/identity/SealStrengthRing.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/identity/SealStrengthRing.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0277,src/components/landing/.gitkeep,N/A,LANDING,LANDING,src/components/landing/.gitkeep,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/landing/.gitkeep,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0278,src/components/landing/ConsentModal.tsx,ConsentModal,LANDING,LANDING,src/components/landing/ConsentModal.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/landing/ConsentModal.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0279,src/components/landing/Footer.tsx,Footer,LANDING,LANDING,src/components/landing/Footer.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/landing/Footer.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0280,src/components/landing/LoadingSkeleton.tsx,"LoadingSkeleton, CardSkeleton, ZoneCardSkeleton, MapSkeleton, EmptyState, OfflineNotice",LANDING,LANDING,src/components/landing/LoadingSkeleton.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/landing/LoadingSkeleton.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0281,src/components/landing/Navbar.tsx,Navbar,LANDING,LANDING,src/components/landing/Navbar.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/landing/Navbar.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0282,src/components/landing/RoyalSealModal.tsx,RoyalSealModal,LANDING,LANDING,src/components/landing/RoyalSealModal.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/landing/RoyalSealModal.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
MOD-MAP-0283,src/components/landing/ZoneCard.tsx,ZoneCard,LANDING,LANDING,src/components/landing/ZoneCard.tsx,Component,No,N/A,TypeScript/React,5,1,Parent Layout,useFinancialStore,apiService,N/A,prisma.schema,users/profiles,Read,No,Canonical,Strong evidence,Strong evidence,Unassigned (Pending WD),N/A,File: src/components/landing/ZoneCard.tsx,Low,Code audit clean,Valid,Static source mapping verified against repository structure.
